,ip,app,device,os,channel,is_attributed,date,time
734,74515,22,1,18,116,0,9,2
735,133128,12,1,19,19,0,8,14
736,8625,9,1,18,232,0,7,13
737,32799,14,1,19,379,0,9,11
738,42821,3,1,32,211,0,7,5
739,33181,15,1,18,245,0,7,10
740,65676,7,2,13,101,0,9,10
741,333962,3,1,17,280,0,9,2
742,34067,1,1,22,452,0,9,3
743,157414,3,1,19,280,0,7,6
744,95820,21,1,13,128,0,6,22
745,37506,14,1,17,489,0,8,8
746,97444,14,1,18,349,0,8,14
747,121256,3,1,8,280,0,9,1
748,204209,12,1,13,265,0,6,22
749,974,21,1,19,128,0,9,5
750,78809,3,1,19,280,0,8,11
751,7246,12,1,19,259,0,7,18
752,73516,9,1,35,466,0,8,10
753,111121,12,1,13,178,0,7,2
754,95766,12,1,10,140,0,6,23
755,338130,3,1,13,280,0,9,5
756,70097,2,1,19,219,0,9,5
757,55977,11,1,19,319,0,7,9
758,89778,21,1,22,128,0,7,16
759,111438,18,1,19,121,0,7,13
760,125288,12,1,13,328,0,8,23
761,41113,23,1,17,153,0,7,2
762,102880,15,2,2,265,0,7,5
763,37703,14,1,13,416,0,8,0
764,32577,14,1,15,489,0,8,5
765,16916,21,1,47,128,0,7,0
766,106063,18,1,19,134,0,7,7
767,131278,70,0,24,243,0,8,0
768,61780,22,1,19,496,0,7,5
769,27027,14,1,17,401,0,8,13
770,37437,3,1,19,280,0,9,3
771,14290,23,1,19,153,0,7,6
772,100309,12,1,13,265,0,9,13
773,46416,11,1,13,325,0,7,13
774,48240,3,1,13,205,0,9,1
775,27234,24,1,19,105,0,7,12
776,5314,15,1,22,153,0,9,15
777,102515,21,1,19,128,0,7,9
778,34492,25,1,22,259,0,9,12
779,75171,2,1,19,435,0,7,22
780,48104,3,1,1,137,0,8,0
781,73994,3,1,19,115,0,7,19
782,256144,3,1,12,371,0,8,0
783,75786,15,1,49,245,0,8,16
784,39834,1,1,19,134,0,8,13
785,3591,3,1,19,173,0,8,5
786,48384,36,1,13,373,0,7,13
787,86105,3,1,13,317,0,8,7
788,23203,18,1,19,107,0,7,12
789,40342,3,1,35,280,0,8,7
790,40924,8,1,16,145,0,8,10
791,87783,3,1,37,280,0,7,0
792,105216,18,3543,748,107,0,7,16
793,121209,2,1,37,237,0,9,7
794,59899,27,1,17,153,0,8,23
795,203031,9,1,12,442,0,7,10
796,198652,1,1,17,134,0,7,1
797,102917,3,1,13,280,0,8,11
798,45587,2,1,17,477,0,7,14
799,168236,14,1,16,401,0,8,6
800,31221,9,1,13,134,0,8,17
801,62140,3,1,13,280,0,7,2
802,54014,3,1,19,280,0,7,1
803,36750,14,1,19,379,0,8,3
804,207370,3,1,13,280,0,7,8
805,148601,14,1,13,134,0,9,2
806,118098,21,1,17,128,0,7,0
807,48212,2,1,13,237,0,9,6
808,120709,3,1,6,135,0,9,12
809,25057,2,1,17,205,0,8,1
810,154226,6,1,42,125,0,8,9
811,25544,23,1,16,153,0,8,14
812,16287,21,1,13,232,0,8,3
813,130973,3,1,22,489,0,7,4
814,68707,12,1,16,178,0,8,4
815,91758,26,1,18,262,0,8,11
816,5314,21,2,47,128,0,8,11
817,20165,12,1,13,326,0,9,0
818,114939,15,1,13,386,0,8,1
819,73065,12,1,66,19,0,6,18
820,65113,26,1,19,266,0,9,11
821,45841,1,1,27,153,0,8,2
822,115585,3,1,17,280,0,7,2
823,50312,15,1,19,379,0,8,7
824,106537,2,1,19,477,0,9,7
825,15680,14,1,13,489,0,9,14
826,89637,3,1,25,211,0,9,9
827,133435,12,1,17,245,0,7,20
828,41232,21,2,18,128,0,8,6
829,101214,2,1,6,205,0,7,15
830,192149,18,1,16,121,0,7,10
831,277831,3,1,18,442,0,8,6
832,67439,12,1,13,259,0,9,6
833,100393,15,1,25,386,0,7,14
834,81643,25,1,13,259,0,6,16
835,106292,14,1,13,463,0,7,12
836,167013,1,1,17,439,0,7,14
837,116355,18,1,18,439,0,7,1
838,25057,12,1,9,245,0,9,2
839,18434,7,1,13,101,0,8,12
840,166160,12,1,15,105,0,9,13
841,3461,14,1,57,224,0,6,20
842,27232,2,1,19,237,0,8,9
843,135457,18,1,19,134,0,8,7
844,106200,12,1,15,328,0,9,7
845,31959,9,2,17,215,0,9,3
846,175854,12,2,9,259,0,6,16
847,119369,14,1,23,480,0,9,13
848,58415,22,2,13,496,0,7,5
849,93054,2,1,6,477,0,8,3
850,125549,9,1,13,334,0,8,0
851,46943,14,1,14,439,0,9,0
852,42237,3,1,13,280,0,8,14
853,80058,23,1,13,153,0,7,4
854,45843,9,1,18,442,0,7,16
855,79834,17,1,8,128,0,9,15
856,102315,3,1,53,280,0,7,6
857,31444,18,1,13,107,0,7,13
858,43112,8,1,19,145,0,9,6
859,121472,15,1,19,412,0,7,13
860,63787,9,1,19,244,0,7,14
861,170923,13,1,17,400,0,8,0
862,123701,14,1,22,439,0,9,12
863,112525,12,1,13,265,0,8,9
864,6414,18,2,10,121,0,9,15
865,8992,14,1,19,379,0,6,17
866,353020,7,2,15,101,0,9,11
867,181611,23,1,20,153,0,7,1
868,111087,3,1,13,211,0,8,13
869,79425,6,1,41,125,0,8,0
870,259567,20,1,22,259,0,8,8
871,49582,3,1,18,280,0,8,7
872,52288,12,2,13,265,0,8,10
873,228902,9,1,13,391,0,8,4
874,45121,5,1,22,377,0,8,11
875,255687,3,1,13,280,0,8,7
876,272070,18,1,15,107,0,8,3
877,200058,2,1,19,212,0,7,10
878,156575,24,1,35,178,0,9,14
879,117923,14,1,19,379,0,8,14
880,49602,15,1,18,245,0,7,12
881,119848,23,1,22,153,0,8,0
882,105475,14,1,20,480,0,8,8
883,64502,9,1,13,215,0,8,12
884,95463,12,1,18,259,0,9,5
885,70308,32,1,64,376,0,7,5
886,63712,3,1,18,211,0,8,12
887,102129,9,1,13,244,0,8,9
888,13579,3,1,17,280,0,8,6
889,48969,15,1,9,245,0,7,4
890,31440,3,1,8,442,0,7,12
891,285594,2,1,3,205,0,9,5
892,81513,3,1,17,137,0,8,13
893,108803,2,1,6,435,0,7,14
894,45117,3,1,13,280,0,7,10
895,2761,7,1,19,101,0,7,11
896,202675,18,1,13,376,0,7,2
897,38666,2,1,20,122,0,8,23
898,150157,23,1,8,153,0,9,6
899,199908,18,1,19,107,0,7,9
900,170136,15,1,18,245,0,8,14
901,187854,1,1,19,153,0,9,4
902,118229,9,1,19,258,0,7,3
903,12402,14,1,19,480,0,8,11
904,38609,3,1,10,280,0,8,11
905,4988,3,1,10,280,0,9,3
906,118019,3,1,11,280,0,8,4
907,149556,18,1,22,134,0,9,10
908,144825,3,1,47,173,0,7,4
909,226914,15,1,20,412,0,8,14
910,18075,13,1,13,477,0,9,1
911,48337,18,1,23,134,0,7,8
912,26350,11,1,36,319,0,7,10
913,95766,18,1,41,134,0,8,4
914,34944,12,1,11,497,0,9,13
915,1815,2,1,15,435,0,8,16
916,12379,3,1,17,280,0,7,11
917,91712,2,1,10,205,0,8,5
918,41463,2,1,11,469,0,7,11
919,55729,12,1,19,178,0,9,12
920,142636,26,1,14,121,0,7,0
921,2714,9,1,13,215,0,8,10
922,93230,2,1,17,205,0,8,22
923,54525,3,1,13,379,0,7,3
924,5314,14,1,22,113,0,8,2
925,206430,3,1,19,402,0,7,3
926,38069,8,1,19,145,0,7,8
927,51495,14,1,19,379,0,7,9
928,59508,11,1,9,122,0,7,3
929,21403,9,1,27,448,0,9,5
930,76822,2,1,13,477,0,9,6
931,41584,3,1,19,409,0,8,15
932,103147,9,1,19,445,0,8,6
933,129667,9,1,6,215,0,8,0
934,307445,28,1,13,135,0,8,22
935,42149,2,1,3,435,0,9,4
936,168178,3,1,14,280,0,7,4
937,67910,12,1,14,481,0,9,2
938,77117,27,1,19,153,0,9,2
939,158491,14,1,19,134,0,7,14
940,111025,28,1,58,135,0,7,5
941,39561,18,1,13,107,0,7,11
942,114915,22,1,13,496,0,7,4
943,26876,12,1,6,245,0,8,16
944,118970,15,1,19,245,0,7,8
945,197789,3,1,13,417,0,6,16
946,197177,3,1,1,280,0,8,16
947,45463,3,1,13,480,0,9,4
948,202128,14,1,19,349,0,8,15
949,41287,9,1,13,466,0,8,20
950,31240,2,1,37,364,0,8,9
951,63093,26,1,28,121,0,9,14
952,34396,12,1,10,328,0,7,0
953,46351,2,1,19,435,0,7,23
954,120789,9,1,13,466,0,8,15
955,146060,21,1,14,128,0,8,16
956,110032,3,1,22,379,0,7,12
957,8314,2,1,13,469,0,8,1
958,91274,15,1,20,245,0,6,16
959,125222,3,2,19,211,0,9,3
960,81263,12,1,9,259,0,8,17
961,22352,2,1,22,236,0,8,2
962,37145,12,1,13,265,0,8,11
963,56285,9,1,18,442,0,8,13
964,203383,3,1,13,280,0,7,5
965,91734,18,1,42,107,0,7,5
966,84793,2,1,20,435,0,7,5
967,79881,28,1,13,317,0,9,9
968,95222,64,1,18,459,0,8,2
969,77182,12,1,10,135,0,9,11
970,14285,9,1,46,448,0,9,11
971,49582,3,1,19,280,0,8,14
972,198707,2,1,19,237,0,7,5
973,87879,3,1,17,424,0,8,14
974,168863,2,1,20,452,0,7,15
975,21074,27,1,9,153,0,7,5
976,49426,9,1,13,244,0,8,13
977,83668,3,1,23,211,0,9,7
978,5299,18,1,41,439,0,8,12
979,24962,13,1,32,477,0,9,8
980,32472,20,1,13,478,0,9,6
981,43928,3,1,37,452,0,9,9
982,8208,12,1,13,265,0,8,23
983,71740,12,1,19,497,0,9,10
984,101342,9,1,17,134,0,9,6
985,7275,9,1,13,232,0,9,1
986,101424,13,1,19,469,0,8,10
987,116384,14,1,12,463,0,8,0
988,81412,9,1,10,244,0,9,15
989,87012,9,1,10,442,0,6,17
990,37776,12,1,17,328,0,8,5
991,212322,3,1,17,211,0,9,8
992,345224,9,1,20,466,0,9,4
993,35317,14,1,13,134,0,7,11
994,161341,18,1,13,121,0,6,17
995,10716,12,1,26,178,0,8,0
996,4744,1,1,4,134,0,8,6
997,120721,1,1,13,134,0,6,21
998,118582,14,1,17,489,0,9,14
999,105679,12,1,13,497,0,7,14
1000,100275,12,1,13,245,0,7,3
1001,120312,12,1,13,178,0,9,10
1002,61566,6,1,18,125,0,7,14
1003,170767,18,1,6,121,0,9,11
1004,62954,18,1,26,439,0,7,14
1005,2095,3,1,17,280,0,7,15
1006,3196,3,1,20,280,0,9,6
1007,121966,12,1,37,242,0,9,6
1008,175506,15,1,6,245,0,7,6
1009,67772,12,1,19,326,0,7,9
1010,93430,3,1,19,280,0,7,5
1011,47273,15,1,13,315,0,7,11
1012,191797,23,1,19,153,0,8,16
1013,79740,18,1,22,439,0,9,14
1014,113497,2,1,9,452,0,7,6
1015,73487,12,1,26,259,0,8,1
1016,183004,1,1,16,439,0,7,11
1017,122868,8,1,15,145,0,9,7
1018,81419,9,1,19,466,0,9,13
1019,43827,3,1,20,135,0,9,10
1020,82069,13,1,13,477,0,7,11
1021,73487,15,1,13,245,0,7,2
1022,33703,12,1,41,245,0,7,15
1023,60298,9,1,25,466,0,9,0
1024,213553,3,1,22,317,0,8,7
1025,149223,14,1,20,379,0,9,5
1026,24000,18,1,18,107,0,7,15
1027,37515,12,1,13,19,0,7,7
1028,5348,15,2,36,386,0,8,5
1029,18927,3,1,17,280,0,8,22
1030,198573,18,1,18,107,0,7,12
1031,209663,2,2,10,205,0,7,8
1032,50131,3,1,6,137,0,7,15
1033,87073,28,1,13,135,0,9,10
1034,76880,21,1,20,232,0,8,12
1035,66184,18,1,19,107,0,9,0
1036,11540,18,1,18,107,0,7,2
1037,334383,15,1,19,111,0,9,9
1038,64187,3,1,23,480,0,9,15
1039,25009,3,2,49,421,0,9,15
1040,93011,12,1,19,265,0,7,11
1041,12524,2,1,17,435,0,8,2
1042,124166,11,1,18,137,0,9,5
1043,64047,21,1,27,128,0,9,6
1044,119422,2,1,13,212,0,8,8
1045,114719,47,1,17,484,0,9,12
1046,119693,3,1,17,135,0,8,6
1047,117021,2,1,25,477,0,9,15
1048,7944,21,1,6,128,0,9,4
1049,68930,1,1,16,13,0,8,2
1050,43476,18,1,9,107,0,8,23
1051,83860,13,1,27,400,0,7,8
1052,81922,3,1,41,280,0,7,0
1053,202524,8,1,16,145,0,7,2
1054,275009,18,1,13,107,0,8,13
1055,119531,15,1,18,379,0,8,23
1056,32703,18,1,19,134,0,9,7
1057,273562,3,1,13,280,0,8,5
1058,29785,3,1,19,280,0,8,7
1059,84182,14,1,20,349,0,8,3
1060,104838,9,1,19,334,0,9,10
1061,188863,12,1,1,178,0,7,8
1062,230256,12,1,19,105,0,8,1
1063,5641,1,1,8,134,0,7,7
1064,111299,18,1,1,107,0,7,2
1065,44067,6,1,13,459,0,7,9
1066,178928,21,1,19,128,0,7,6
1067,199672,12,1,17,178,0,7,7
1068,32487,9,2,65,442,0,7,18
1069,27794,12,1,13,259,0,9,15
1070,183319,9,1,19,334,0,9,4
1071,68963,14,1,19,489,0,9,3
1072,55931,2,1,9,469,0,7,22
1073,113563,1,1,19,118,0,8,0
1074,105429,8,1,10,145,0,9,6
1075,50565,15,1,19,245,0,8,16
1076,73516,3,1,1,153,0,8,8
1077,164128,3,1,19,135,0,7,7
1078,3262,3,1,41,211,0,8,20
1079,83774,12,1,13,259,0,7,13
1080,157880,15,1,13,315,0,7,15
1081,76012,3,1,41,280,0,8,13
1082,35568,12,1,23,340,0,9,14
1083,11797,3,1,22,280,0,8,10
1084,37852,26,1,19,121,0,7,23
1085,56155,2,1,41,477,0,8,3
1086,48282,9,1,11,215,0,6,22
1087,118393,2,1,19,469,0,8,0
1088,53843,8,1,6,145,0,9,0
1089,205569,23,1,13,153,0,8,3
1090,98344,8,1,13,145,0,9,13
1091,123819,22,1,8,116,0,8,10
1092,95196,12,1,6,259,0,8,16
1093,49602,9,1,10,442,0,7,15
1094,208669,26,1,13,266,0,7,9
1095,54157,3,1,13,280,0,8,11
1096,69266,2,1,13,377,0,9,3
1097,38604,12,1,22,178,0,6,16
1098,192120,22,1,22,496,0,7,8
1099,105964,18,1,15,107,0,9,3
1100,109240,3,1,13,480,0,9,8
1101,29678,12,1,1,178,0,7,5
1102,111638,9,1,27,442,0,9,8
1103,100712,3,1,19,442,0,9,9
1104,7749,3,1,17,115,0,9,2
1105,116530,5,1,19,377,0,8,23
1106,110472,3,1,3,280,0,7,2
1107,255,9,1,66,215,0,9,10
1108,103115,2,1,13,477,0,9,8
1109,59062,11,1,53,325,0,8,23
1110,110589,6,1,6,459,0,6,23
1111,105475,6,1,25,459,0,7,12
1112,109458,15,1,19,245,0,8,3
1113,201930,2,1,18,236,0,9,5
1114,174608,2,1,13,477,0,7,1
1115,15335,2,1,13,122,0,7,13
1116,208260,24,1,17,105,0,7,5
1117,100212,24,1,10,105,0,8,14
1118,46648,2,1,22,122,0,8,15
1119,144427,9,1,31,489,0,9,1
1120,139943,12,1,13,259,0,7,11
1121,53454,14,1,13,134,0,8,4
1122,3241,8,1,13,145,0,6,23
1123,40342,9,1,6,466,0,9,15
1124,75727,15,1,17,245,0,7,13
1125,78959,18,1,25,126,0,6,17
1126,181830,22,1,13,116,0,9,8
1127,118950,3,1,13,280,0,9,2
1128,103106,12,1,20,265,0,7,10
1129,58442,3,1,18,280,0,9,6
1130,280824,3,1,13,280,0,8,6
1131,29865,12,1,19,328,0,8,0
1132,114878,2,1,19,205,0,8,23
1133,43661,13,1,13,477,0,8,22
1134,70446,3,1,22,211,0,9,3
1135,129434,29,1,13,343,0,6,22
1136,59508,18,1,22,107,0,8,14
1137,44615,11,1,10,325,0,6,19
1138,108881,10,1,19,377,0,7,23
1139,122432,9,1,17,134,0,8,5
1140,4451,27,1,8,153,0,8,0
1141,19819,1,1,13,377,0,6,23
1142,240848,18,1,17,107,0,8,3
1143,29540,8,1,13,145,0,9,9
1144,85625,2,1,19,477,0,8,10
1145,53454,12,1,37,265,0,8,16
1146,16426,15,1,41,315,0,7,14
1147,5314,3,1,27,137,0,9,4
1148,154891,2,1,19,452,0,7,3
1149,73302,3,1,53,489,0,6,22
1150,50374,3,1,19,452,0,9,7
1151,91040,1,1,35,153,0,7,10
1152,77970,27,1,18,153,0,8,5
1153,50560,3,1,22,280,0,8,11
1154,88743,7,1,19,101,0,9,6
1155,5314,9,1,18,107,0,9,11
1156,94031,8,1,17,145,0,9,9
1157,8391,13,1,14,477,0,8,15
1158,55852,14,1,17,463,0,9,7
1159,123994,12,1,19,259,0,9,5
1160,119531,12,2,13,178,0,8,9
1161,82427,9,1,37,244,0,9,11
1162,8171,9,1,17,445,0,8,22
1163,118190,12,1,19,178,0,9,11
1164,38692,3,1,19,280,0,9,4
1165,21894,13,1,18,477,0,9,3
1166,73487,18,1,20,107,0,9,7
1167,5729,9,1,8,466,0,7,11
1168,102264,9,1,13,445,0,7,16
1169,154431,18,1,20,107,0,8,23
1170,76460,3,1,3,280,0,7,0
1171,99761,15,1,19,3,0,7,4
1172,22978,3,1,19,280,0,7,3
1173,70896,8,1,19,145,0,9,10
1174,156608,3,1,20,280,0,7,4
1175,115230,18,1,13,107,0,7,15
1176,8049,3,1,14,280,0,7,1
1177,121357,14,1,13,442,0,8,13
1178,88050,15,1,41,480,0,9,4
1179,90469,15,1,13,245,0,7,16
1180,27993,9,1,15,253,0,8,2
1181,200358,15,1,13,153,0,7,5
1182,79857,8,1,3,145,0,7,4
1183,141171,12,1,13,328,0,7,23
1184,72005,13,1,13,477,0,7,6
1185,108918,9,1,13,134,0,8,2
1186,79881,12,1,19,205,0,9,11
1187,54541,14,1,17,401,0,7,8
1188,15547,8,1,13,140,0,9,7
1189,29748,9,1,16,334,0,8,13
1190,36904,2,1,19,477,0,8,5
1191,77048,2,1,13,237,0,9,12
1192,10274,12,1,19,259,0,7,6
1193,66033,9,1,8,334,0,6,17
1194,28082,3,1,13,137,0,9,4
1195,90855,12,1,13,259,0,7,15
1196,50099,9,1,13,334,0,7,11
1197,114235,1,2,79,125,0,9,15
1198,73729,12,1,20,178,0,7,2
1199,23183,20,1,14,259,0,7,18
1200,172522,2,1,13,477,0,7,5
1201,48961,3,1,25,452,0,8,5
1202,169885,18,1,37,107,0,7,11
1203,38442,2,1,13,219,0,7,4
1204,132109,2,1,19,435,0,8,6
1205,196391,15,1,10,245,0,7,8
1206,110079,2,1,17,469,0,8,2
1207,80987,18,1,19,439,0,8,22
1208,79001,19,0,0,213,1,7,9
1209,62916,18,1,17,376,0,7,17
1210,70372,18,1,19,134,0,9,2
1211,124325,23,1,22,153,0,9,1
1212,89253,25,1,15,259,0,9,13
1213,105475,2,1,19,401,0,8,7
1214,51048,2,1,3,435,0,8,8
1215,40440,7,1,19,101,0,7,10
1216,158907,9,1,17,215,0,9,3
1217,69145,15,1,32,245,0,9,4
1218,50418,21,1,19,128,0,8,16
1219,103115,12,1,18,265,0,6,16
1220,37892,25,1,8,259,0,7,19
1221,17149,18,1,27,134,0,8,13
1222,24905,2,1,19,469,0,7,1
1223,195797,26,1,19,266,0,9,9
1224,10142,15,1,8,315,0,8,15
1225,176128,2,1,13,237,0,7,5
1226,20266,9,1,13,442,0,9,13
1227,104496,7,1,10,101,0,9,4
1228,199727,12,1,19,328,0,7,0
1229,63457,21,1,17,232,0,8,15
1230,37233,8,2,9,145,0,9,5
1231,32612,26,1,10,266,0,7,6
1232,79666,15,1,13,412,0,9,14
1233,50863,3,1,9,379,0,7,20
1234,81550,3,2,10,137,0,9,14
1235,19960,24,1,18,105,0,6,17
1236,37367,9,1,19,134,0,6,23
1237,49548,3,1,16,205,0,7,23
1238,205911,15,1,9,265,0,7,5
1239,139002,3,1,19,280,0,7,3
1240,121679,3,1,37,280,0,9,9
1241,67751,17,1,18,134,0,7,16
1242,7567,3,1,18,489,0,9,3
1243,197347,12,1,17,497,0,9,4
1244,16240,2,1,19,477,0,8,14
1245,72638,18,1,19,134,0,8,0
1246,25705,2,1,10,205,0,8,13
1247,56439,2,1,13,477,0,8,6
1248,219319,18,1,18,107,0,8,3
1249,89786,3,1,12,137,0,9,9
1250,8557,18,1,20,107,0,6,16
1251,22572,9,1,13,234,0,7,7
1252,197393,13,1,13,477,0,7,11
1253,10041,18,1,22,439,0,9,5
1254,21789,3,1,19,280,0,7,1
1255,88706,10,1,8,377,0,8,17
1256,7346,3,1,18,489,0,6,23
1257,331335,18,1,9,107,0,9,12
1258,95718,15,1,13,111,0,7,4
1259,208920,23,1,13,153,0,7,1
1260,211915,18,1,13,121,0,7,17
1261,46805,12,2,79,265,0,8,11
1262,119262,3,1,10,480,0,9,15
1263,6828,15,1,19,278,0,7,8
1264,37972,2,2,14,122,0,7,11
1265,350186,9,2,2,466,0,9,1
1266,43447,9,1,20,215,0,9,11
1267,123945,3,1,8,280,0,8,15
1268,38265,3,1,13,280,0,9,5
1269,119349,1,1,40,101,0,9,14
1270,44536,3,1,19,280,0,7,2
1271,62670,12,1,22,19,0,7,23
1272,45745,12,1,22,212,0,7,12
1273,62440,32,1,13,376,0,9,6
1274,265596,18,1,22,134,0,8,9
1275,118722,12,1,19,178,0,8,1
1276,179883,3,1,13,115,0,7,16
1277,191961,25,1,41,259,0,7,7
1278,111153,3,1,13,280,0,9,6
1279,3994,3,1,10,489,0,7,7
1280,183043,14,1,53,489,0,7,11
1281,95442,12,1,17,265,0,8,23
1282,11793,9,1,19,215,0,7,6
1283,125204,12,1,19,205,0,7,4
1284,49602,3,1,13,137,0,9,12
1285,124528,6,1,18,459,0,7,15
1286,31061,2,1,13,364,0,8,1
1287,66013,1,1,20,134,0,7,7
1288,77537,3,1,20,280,0,7,5
1289,4442,9,1,8,258,0,8,12
1290,78504,13,1,13,477,0,7,0
1291,57896,12,1,13,265,0,8,15
1292,201307,3,1,3,379,0,7,10
1293,73516,12,1,13,326,0,8,1
1294,71863,64,1,17,459,0,8,8
1295,23038,15,1,13,379,0,7,2
1296,178873,2,1,20,205,0,8,14
1297,64400,18,1,35,121,0,8,22
1298,91712,13,1,19,477,0,8,15
1299,285739,18,1,3,134,0,8,1
1300,54895,3,1,19,442,0,8,17
1301,49851,3,1,17,424,0,8,5
1302,48282,3,1,19,19,0,7,13
1303,54142,2,1,109,469,0,8,11
1304,109723,18,1,19,121,0,8,17
1305,50223,2,1,15,236,0,7,7
1306,39453,2,1,13,258,0,9,0
1307,85856,15,1,22,265,0,7,5
1308,102456,9,1,17,232,0,8,11
1309,76637,23,1,13,153,0,7,11
1310,175433,18,1,13,121,0,7,3
1311,93021,15,1,9,245,0,8,4
1312,95766,11,1,40,319,0,9,11
1313,188812,15,1,20,265,0,7,9
1314,116055,18,1,6,439,0,8,0
1315,96044,18,1,6,107,0,9,10
1316,339364,9,1,28,334,0,9,2
1317,77772,20,1,58,259,0,8,13
1318,240210,3,1,8,280,0,8,10
1319,140691,2,1,13,452,0,8,17
1320,114116,26,1,12,266,0,9,0
1321,4295,2,1,6,205,0,7,3
1322,69020,9,1,18,127,0,9,14
1323,130856,18,1,13,107,0,7,9
1324,171606,27,1,10,122,0,8,5
1325,356470,7,1,13,101,0,9,11
1326,40077,9,1,22,134,0,7,16
1327,123607,1,1,12,150,0,8,13
1328,75644,13,1,18,400,0,9,12
1329,283432,3,1,19,115,0,8,8
1330,114734,3,1,8,280,0,8,4
1331,203220,2,2,9,364,0,7,12
1332,106598,3,1,1,205,0,8,4
1333,231128,12,1,17,245,0,8,1
1334,126079,20,1,13,259,0,8,1
1335,30991,3,1,23,211,0,8,15
1336,101455,18,1,12,107,0,9,12
1337,55852,12,1,19,178,0,6,22
1338,60041,8,1,10,145,0,9,7
1339,68418,2,1,47,477,0,7,13
1340,54418,19,0,0,347,0,7,10
1341,131029,19,0,0,343,1,9,10
1342,64696,1,1,6,135,0,9,4
1343,302281,14,1,31,439,0,9,4
1344,97100,3,1,18,480,0,9,11
1345,49208,9,1,19,107,0,9,9
1346,48712,9,1,22,232,0,7,1
1347,49082,23,1,47,153,0,9,3
1348,22117,3,1,37,480,0,9,15
1349,137052,18,1,18,121,0,6,22
1350,4389,3,1,20,280,0,8,0
1351,63881,12,1,12,340,0,8,7
1352,64639,18,1,40,107,0,9,8
1353,103180,14,1,17,439,0,8,1
1354,33267,2,1,19,219,0,9,9
1355,118474,2,1,19,477,0,6,17
1356,64588,3,1,8,480,0,6,23
1357,97425,15,1,28,265,0,8,10
1358,91574,24,2,17,178,0,8,15
1359,171687,1,1,13,452,0,9,0
1360,7567,3,1,15,280,0,8,2
1361,76339,18,1,47,439,0,8,14
1362,260218,15,1,19,379,0,7,16
1363,45925,11,1,70,487,0,9,14
1364,142484,27,1,3,153,0,7,10
1365,205096,2,1,14,258,0,7,1
1366,7699,1,1,13,178,0,7,5
1367,30372,2,1,17,237,0,8,6
1368,70656,15,1,13,245,0,8,16
1369,78422,25,1,13,259,0,6,23
1370,138502,3,1,13,173,0,9,10
1371,99777,12,1,13,265,0,7,1
1372,113236,3,1,6,19,0,8,6
1373,202617,15,1,18,245,0,7,6
1374,31356,26,1,11,477,0,9,13
1375,168284,12,1,17,265,0,8,4
1376,90976,14,1,19,480,0,9,10
1377,66849,3,2,19,280,0,8,9
1378,131635,2,1,19,205,0,8,4
1379,89486,9,1,10,232,0,9,10
1380,104032,2,1,13,477,0,7,15
1381,158793,2,1,17,205,0,8,10
1382,76529,2,1,13,469,0,9,10
1383,99187,2,1,19,122,0,8,3
1384,176380,2,1,13,452,0,9,8
1385,48212,3,1,2,30,0,9,10
1386,46549,18,1,19,439,0,8,1
1387,100176,18,1,16,376,0,9,8
1388,196953,3,1,19,280,0,8,1
1389,122048,3,1,1,115,0,9,9
1390,291820,12,2,27,140,0,9,13
1391,44536,2,1,19,205,0,8,22
1392,53715,55,1,41,406,0,9,14
1393,48282,12,2,9,178,0,9,9
1394,72833,3,1,19,135,0,6,16
1395,25705,2,1,19,205,0,7,22
1396,79166,14,1,3,401,0,8,6
1397,25818,9,2,36,244,0,7,23
1398,191106,15,1,13,315,0,8,23
1399,81239,26,1,8,121,0,9,11
1400,2321,14,1,28,442,0,9,11
1401,31331,14,1,17,463,0,7,13
1402,89575,2,1,10,219,0,8,5
1403,93641,15,1,17,430,0,8,3
1404,65897,1,1,27,377,0,6,23
1405,77949,3,1,41,211,0,7,14
1406,96163,22,1,22,116,0,8,10
1407,166507,27,1,47,153,0,9,2
1408,51111,12,1,1,205,0,6,22
1409,109670,3,1,18,409,0,7,10
1410,86767,3,2,18,211,0,8,6
1411,41179,14,1,18,379,0,6,17
1412,40352,19,0,0,213,1,7,22
1413,183321,12,1,8,19,0,6,19
1414,57802,12,1,13,340,0,9,8
1415,73595,9,1,13,134,0,9,8
1416,102467,26,1,13,121,0,7,23
1417,35973,13,1,32,400,0,9,5
1418,62906,1,2,25,134,0,7,13
1419,119585,12,1,32,259,0,7,6
1420,38388,2,1,22,377,0,9,0
1421,230284,3,1,20,173,0,8,4
1422,241284,3,1,19,19,0,8,4
1423,109425,9,1,13,215,0,8,8
1424,17149,18,1,19,107,0,8,12
1425,4886,18,1,19,107,0,8,14
1426,11694,11,1,19,219,0,7,8
1427,77523,1,1,20,153,0,8,6
1428,259137,18,1,1,121,0,8,16
1429,258646,12,1,11,409,0,8,15
1430,118563,12,1,3,328,0,8,5
1431,49386,21,1,8,232,0,9,14
1432,106781,9,1,13,466,0,8,12
1433,17816,7,1,15,101,0,7,5
1434,234549,2,1,19,364,0,9,11
1435,259593,12,1,12,178,0,8,6
1436,85644,14,1,19,118,0,9,13
1437,31247,21,1,18,128,0,7,10
1438,178538,9,1,22,127,0,9,12
1439,21453,15,1,13,430,0,7,3
1440,99534,12,1,8,245,0,8,21
1441,68471,3,1,12,280,0,9,11
1442,55675,3,2,9,280,0,9,13
1443,30647,2,1,13,317,0,8,10
1444,44493,3,1,19,280,0,8,8
1445,91006,2,1,19,243,0,8,15
